Easting,Northing,surf,bed,hice,dist
-1487139,-396579,855.3776245117188,-990.2644,1853.326,41.5
-1487230,-396621,852.3088989257812,-990.2644,1853.326,41.6
-1487321,-396661,852.3088989257812,-990.2644,1853.326,41.7
-1487412,-396703,848.7578735351562,-990.2644,1853.326,41.8
-1487504,-396742,848.7578735351562,-980.70844,1837.8037,41.9
-1487596,-396781,848.7578735351562,-980.70844,1837.8037,42.0
-1487689,-396819,846.2891845703125,-980.70844,1837.8037,42.1
-1487782,-396856,846.2891845703125,-980.70844,1837.8037,42.2
-1487874,-396895,843.3958129882812,-980.70844,1837.8037,42.3
-1487965,-396935,843.3958129882812,-980.70844,1837.8037,42.4
-1488057,-396975,840.3560791015625,-971.93756,1821.851,42.5
-1488149,-397015,841.7642822265625,-989.9488,1841.0226,42.6
-1488241,-397053,838.8771362304688,-989.9488,1841.0226,42.7
-1488332,-397095,838.8771362304688,-989.9488,1841.0226,42.8
-1488421,-397140,836.8507690429688,-989.9488,1841.0226,42.9
-1488512,-397181,836.8507690429688,-984.122,1830.2051,43.0
-1488603,-397224,836.056640625,-984.122,1830.2051,43.1
-1488693,-397265,836.056640625,-984.122,1830.2051,43.2
-1488783,-397310,836.056640625,-984.122,1830.2051,43.3
-1488874,-397351,834.8440551757812,-984.122,1830.2051,43.4
-1488966,-397392,834.8440551757812,-984.122,1830.2051,43.5
-1489055,-397435,834.8720092773438,-983.2102,1825.765,43.6
-1489146,-397479,834.8720092773438,-983.2102,1825.765,43.7
-1489236,-397522,834.2992553710938,-1000.06323,1842.7161,43.8
-1489327,-397564,834.2992553710938,-1000.06323,1842.7161,43.9
-1489418,-397603,834.400390625,-1000.06323,1842.7161,44.0
-1489509,-397646,834.400390625,-1006.36615,1847.986,44.1
-1489601,-397685,834.4774780273438,-1006.36615,1847.986,44.2
-1489693,-397724,834.4774780273438,-1006.36615,1847.986,44.3
-1489785,-397764,834.4774780273438,-1006.36615,1847.986,44.4
-1489877,-397803,834.6170654296875,-1006.36615,1847.986,44.5
-1489970,-397841,834.6170654296875,-1006.36615,1847.986,44.6
-1490059,-397886,834.7998046875,-1017.73285,1859.6361,44.7
-1490148,-397932,834.7998046875,-1017.73285,1859.6361,44.8
-1490236,-397978,834.9813232421875,-1017.73285,1859.6361,44.9
-1490325,-398024,834.7327880859375,-1026.2178,1866.9889,45.0
-1490415,-398069,834.7227172851562,-1026.2178,1866.9889,45.1
-1490505,-398112,834.7227172851562,-1032.9506,1874.1522,45.2
-1490594,-398158,834.7227172851562,-1032.9506,1874.1522,45.3
-1490679,-398210,834.2608642578125,-1032.9506,1874.1522,45.4
-1490768,-398255,834.2608642578125,-1032.9506,1874.1522,45.5
-1490853,-398309,833.8745727539062,-1032.9506,1874.1522,45.6
-1490940,-398357,833.8745727539062,-1032.9506,1874.1522,45.7
-1491028,-398405,832.9789428710938,-1033.5999,1874.093,45.8
-1491118,-398448,832.9789428710938,-1033.5999,1874.093,45.9
-1491208,-398492,832.5646362304688,-1033.5999,1874.093,46.0
-1491298,-398537,832.5646362304688,-1033.8999,1873.6063,46.1
-1491390,-398576,832.5646362304688,-1033.8999,1873.6063,46.2
-1491483,-398613,830.9526977539062,-1033.8999,1873.6063,46.3
-1491577,-398646,830.9526977539062,-1026.4512,1864.0156,46.4
-1491671,-398680,829.8767700195312,-1026.4512,1864.0156,46.5
-1491765,-398714,829.8767700195312,-1026.4512,1864.0156,46.6
-1491858,-398752,828.416015625,-1026.4512,1864.0156,46.7
-1491950,-398790,828.416015625,-1026.4512,1864.0156,46.8
-1492042,-398829,826.722900390625,-1015.00024,1849.2151,46.9
-1492130,-398877,826.722900390625,-1015.00024,1849.2151,47.0
-1492217,-398927,825.0379638671875,-1015.00024,1849.2151,47.1
-1492304,-398976,825.0379638671875,-1015.00024,1849.2151,47.2
-1492397,-399013,824.3590087890625,-1014.6017,1847.276,47.3
-1492490,-399048,823.1646728515625,-1014.6017,1847.276,47.4
-1492584,-399084,823.1646728515625,-999.63806,1828.6174,47.5
-1492677,-399120,821.8268432617188,-999.63806,1828.6174,47.6
-1492770,-399156,821.8268432617188,-999.63806,1828.6174,47.7
-1492863,-399193,820.782470703125,-999.63806,1828.6174,47.8
-1492955,-399232,820.3283081054688,-999.63806,1828.6174,47.9
-1493047,-399272,819.6748657226562,-980.97156,1807.6842,48.0
-1493139,-399311,819.6748657226562,-980.97156,1807.6842,48.1
-1493231,-399351,819.22265625,-980.97156,1807.6842,48.2
-1493322,-399391,819.22265625,-980.97156,1807.6842,48.3
-1493413,-399432,818.762939453125,-980.97156,1807.6842,48.4
-1493505,-399473,818.762939453125,-958.4809,1784.2474,48.5
-1493594,-399517,818.762939453125,-954.2982,1779.6927,48.6
-1493684,-399561,818.8628540039062,-954.2982,1779.6927,48.7
-1493774,-399605,818.6865234375,-954.2982,1779.6927,48.8
-1493863,-399650,819.0902099609375,-954.2982,1779.6927,48.9
-1493952,-399696,819.0902099609375,-954.2982,1779.6927,49.0
-1494042,-399741,819.44580078125,-927.22595,1753.2803,49.1
-1494131,-399786,819.44580078125,-927.22595,1753.2803,49.2
-1494220,-399832,819.66650390625,-927.22595,1753.2803,49.3
-1494310,-399876,819.66650390625,-927.22595,1753.2803,49.4
-1494400,-399918,819.66650390625,-927.22595,1753.2803,49.5
-1494491,-399961,820.1167602539062,-927.22595,1753.2803,49.6
-1494579,-400007,820.061279296875,-893.72107,1719.9044,49.7
-1494668,-400054,820.7382202148438,-893.72107,1719.9044,49.8
-1494755,-400102,820.7382202148438,-893.72107,1719.9044,49.9
-1494843,-400150,821.715576171875,-893.72107,1719.9044,50.0
-1494930,-400199,821.715576171875,-893.72107,1719.9044,50.1
-1495017,-400249,822.6287231445312,-861.9655,1690.1023,50.2
-1495104,-400298,822.6287231445312,-861.9655,1690.1023,50.3
-1495191,-400347,822.6287231445312,-861.9655,1690.1023,50.4
-1495277,-400398,824.195556640625,-861.9655,1690.1023,50.5
-1495362,-400451,823.24267578125,-861.9655,1690.1023,50.6
-1495447,-400503,825.2063598632812,-859.47546,1685.2645,50.7
-1495532,-400557,825.2063598632812,-824.9723,1653.2603,50.8
-1495614,-400613,825.9627685546875,-824.9723,1653.2603,50.9
-1495698,-400668,825.9627685546875,-824.9723,1653.2603,51.0
-1495781,-400724,825.9627685546875,-824.9723,1653.2603,51.1
-1495863,-400781,827.7844848632812,-824.9723,1653.2603,51.2
-1495944,-400839,825.7296142578125,-824.9723,1653.2603,51.3
-1496028,-400894,827.0663452148438,-786.2646,1618.311,51.4
-1496111,-400950,827.0663452148438,-786.2646,1618.311,51.5
-1496194,-401005,824.8399658203125,-789.0316,1616.0569,51.6
-1496279,-401059,825.6686401367188,-789.0316,1616.0569,51.7
-1496363,-401113,825.6686401367188,-789.0316,1616.0569,51.8
-1496447,-401167,825.8489379882812,-789.0316,1616.0569,51.9
-1496530,-401222,823.8680419921875,-752.7626,1581.1179,52.0
-1496614,-401277,823.5188598632812,-752.7626,1581.1179,52.1
-1496697,-401333,823.5188598632812,-752.7626,1581.1179,52.2
-1496780,-401389,823.5188598632812,-752.7626,1581.1179,52.3
-1496862,-401445,821.2431030273438,-752.7626,1581.1179,52.4
-1496945,-401502,821.2431030273438,-758.2821,1582.3259,52.5
-1497027,-401558,820.3598022460938,-727.1615,1550.5228,52.6
-1497111,-401613,818.7978515625,-727.1615,1550.5228,52.7
-1497194,-401668,818.7978515625,-727.1615,1550.5228,52.8
-1497279,-401722,817.2893676757812,-727.1615,1550.5228,52.9
-1497362,-401777,817.2893676757812,-727.1615,1550.5228,53.0
-1497446,-401832,813.08154296875,-727.1615,1550.5228,53.1
-1497529,-401887,813.08154296875,-699.75574,1518.3881,53.2
-1497614,-401940,809.4462890625,-699.75574,1518.3881,53.3
-1497699,-401993,809.4462890625,-699.75574,1518.3881,53.4
-1497784,-402046,807.0827026367188,-713.86273,1526.2877,53.5
-1497870,-402097,802.0577392578125,-713.86273,1526.2877,53.6
-1497955,-402149,802.0577392578125,-713.86273,1526.2877,53.7
-1498040,-402201,793.8734130859375,-696.39453,1497.1849,53.8
-1498127,-402251,793.8734130859375,-696.39453,1497.1849,53.9
-1498214,-402301,787.433837890625,-696.39453,1497.1849,54.0
-1498301,-402350,787.433837890625,-696.39453,1497.1849,54.1
-1498388,-402399,787.433837890625,-696.39453,1497.1849,54.2
-1498475,-402448,778.2396240234375,-696.39453,1497.1849,54.3
-1498562,-402497,778.2396240234375,-686.0398,1470.8208,54.4
-1498650,-402545,770.1729736328125,-702.996,1484.5577,54.5
-1498737,-402594,770.1729736328125,-702.996,1484.5577,54.6
-1498824,-402643,761.2734375,-702.996,1484.5577,54.7
-1498912,-402692,761.2734375,-702.996,1484.5577,54.8
-1498999,-402741,761.2734375,-702.996,1484.5577,54.9
-1499085,-402791,752.9013061523438,-701.596,1466.2006,55.0
-1499173,-402840,753.72998046875,-701.596,1466.2006,55.1
-1499260,-402889,745.8966674804688,-701.596,1466.2006,55.2
-1499347,-402938,745.8966674804688,-701.596,1466.2006,55.3
-1499434,-402987,738.2889404296875,-701.596,1466.2006,55.4
-1499521,-403036,740.713623046875,-715.2706,1469.9888,55.5
-1499610,-403083,734.4391479492188,-715.2706,1469.9888,55.6
-1499698,-403130,734.4391479492188,-715.2706,1469.9888,55.7
-1499786,-403177,734.4391479492188,-715.2706,1469.9888,55.8
-1499874,-403224,733.5842895507812,-715.2706,1469.9888,55.9
-1499963,-403271,733.5842895507812,-715.2706,1469.9888,56.0
-1500051,-403318,729.6782836914062,-719.9428,1462.7595,56.1
-1500139,-403366,729.6782836914062,-719.9428,1462.7595,56.2
-1500227,-403413,731.7992553710938,-719.9428,1462.7595,56.3
-1500314,-403463,731.7992553710938,-719.9428,1462.7595,56.4
-1500401,-403512,731.1351318359375,-727.492,1480.1965,56.5
-1500487,-403562,731.1351318359375,-727.492,1480.1965,56.6
-1500573,-403613,734.3624267578125,-729.9042,1474.8052,56.7
-1500661,-403662,734.2553100585938,-729.9042,1474.8052,56.8
-1500748,-403711,734.2553100585938,-729.9042,1474.8052,56.9
-1500834,-403761,734.9586791992188,-729.9042,1474.8052,57.0
-1500921,-403811,736.0108642578125,-729.9042,1474.8052,57.1
-1501007,-403862,736.3350219726562,-726.3282,1468.8195,57.2
-1501092,-403914,736.3350219726562,-726.3282,1468.8195,57.3
-1501177,-403968,736.3350219726562,-726.3282,1468.8195,57.4
-1501261,-404021,735.536376953125,-742.4255,1483.5593,57.5
-1501347,-404072,735.536376953125,-742.4255,1483.5593,57.6
-1501433,-404123,734.5864868164062,-742.4255,1483.5593,57.7
-1501521,-404171,734.5864868164062,-740.2899,1475.5977,57.8
-1501608,-404220,730.0175170898438,-740.2899,1475.5977,57.9
-1501695,-404269,730.0175170898438,-740.2899,1475.5977,58.0
-1501783,-404317,730.0175170898438,-740.2899,1475.5977,58.1
-1501869,-404368,727.3770751953125,-740.2899,1475.5977,58.2
-1501956,-404418,723.2454223632812,-740.2899,1475.5977,58.3
-1502042,-404469,719.5618896484375,-739.4638,1467.0824,58.4
-1502128,-404520,719.5618896484375,-758.46027,1474.4697,58.5
-1502215,-404570,715.4728393554688,-758.46027,1474.4697,58.6
-1502301,-404620,710.7556762695312,-758.46027,1474.4697,58.7
-1502388,-404670,710.7556762695312,-758.46027,1474.4697,58.8
-1502475,-404720,706.6278076171875,-758.46027,1474.4697,58.9
-1502561,-404771,706.6278076171875,-758.0454,1464.5782,59.0
-1502647,-404822,698.7744140625,-758.0454,1464.5782,59.1
-1502733,-404872,698.7744140625,-758.0454,1464.5782,59.2
-1502819,-404923,695.7692260742188,-758.0454,1464.5782,59.3
-1502905,-404974,695.7692260742188,-758.0454,1464.5782,59.4
-1502991,-405026,693.1788940429688,-768.8624,1466.8826,59.5
-1503075,-405079,691.2078247070312,-762.02484,1457.3862,59.6
-1503160,-405133,691.2078247070312,-762.02484,1457.3862,59.7
-1503243,-405188,689.38671875,-762.02484,1457.3862,59.8
-1503326,-405244,688.7693481445312,-762.02484,1457.3862,59.9
-1503408,-405301,687.6857299804688,-762.02484,1457.3862,60.0
-1503490,-405359,687.6857299804688,-762.02484,1457.3862,60.1
-1503574,-405413,688.4518432617188,-753.7435,1448.2554,60.2
-1503657,-405469,688.4863891601562,-753.7435,1448.2554,60.3
-1503741,-405523,688.4863891601562,-750.6468,1449.7291,60.4
-1503824,-405578,688.5523681640625,-750.6468,1449.7291,60.5
-1503909,-405631,691.4384765625,-750.6468,1449.7291,60.6
-1503994,-405684,691.4384765625,-750.6468,1449.7291,60.7
-1504078,-405738,692.1641845703125,-738.8055,1441.7743,60.8
-1504162,-405792,692.1641845703125,-738.8055,1441.7743,60.9
-1504246,-405846,696.38623046875,-738.8055,1441.7743,61.0
-1504331,-405899,696.38623046875,-738.8055,1441.7743,61.1
-1504412,-405958,696.6207275390625,-738.8055,1441.7743,61.2
-1504492,-406018,699.0028686523438,-732.6008,1443.1769,61.3
-1504572,-406078,699.0028686523438,-728.77264,1436.2146,61.4
-1504651,-406139,698.04296875,-728.77264,1436.2146,61.5
-1504732,-406198,698.04296875,-728.77264,1436.2146,61.6
-1504813,-406257,696.5624389648438,-728.77264,1436.2146,61.7
-1504893,-406317,696.5624389648438,-728.77264,1436.2146,61.8
-1504973,-406377,696.5624389648438,-728.77264,1436.2146,61.9
-1505053,-406437,691.8580322265625,-728.7898,1428.1638,62.0
-1505133,-406497,691.8580322265625,-728.7898,1428.1638,62.1
-1505211,-406560,689.5812377929688,-739.7363,1430.4211,62.2
-1505290,-406620,685.8887939453125,-739.7363,1430.4211,62.3
-1505371,-406680,685.8887939453125,-739.7363,1430.4211,62.4
-1505450,-406740,684.6411743164062,-739.7363,1430.4211,62.5
-1505530,-406801,681.1517944335938,-735.92615,1421.3967,62.6
-1505607,-406864,682.3461303710938,-735.92615,1421.3967,62.7
-1505686,-406926,682.3461303710938,-735.92615,1421.3967,62.8
-1505762,-406990,682.3461303710938,-735.92615,1421.3967,62.9
-1505840,-407054,682.3255615234375,-744.85077,1422.6144,63.0
-1505917,-407117,682.3255615234375,-744.85077,1422.6144,63.1
-1505994,-407181,682.3255615234375,-744.85077,1422.6144,63.2
-1506070,-407245,683.9212036132812,-727.2137,1412.8667,63.3
-1506147,-407309,683.9212036132812,-727.2137,1412.8667,63.4
-1506226,-407371,686.947509765625,-727.2137,1412.8667,63.5
-1506303,-407434,684.9635009765625,-727.2137,1412.8667,63.6
-1506382,-407496,684.9635009765625,-727.2137,1412.8667,63.7
-1506459,-407559,687.1653442382812,-733.294,1414.0107,63.8
-1506537,-407622,684.7783203125,-717.81665,1404.2992,63.9
-1506615,-407684,684.9955444335938,-717.81665,1404.2992,64.0
-1506694,-407746,684.9955444335938,-717.81665,1404.2992,64.1
-1506772,-407808,682.4818115234375,-717.81665,1404.2992,64.2
-1506851,-407870,681.6854248046875,-717.81665,1404.2992,64.3
-1506929,-407932,681.6854248046875,-717.81665,1404.2992,64.4
-1507008,-407993,678.6446533203125,-710.12555,1394.3857,64.5
-1507088,-408054,675.8153076171875,-719.44196,1397.011,64.6
-1507168,-408114,675.8153076171875,-719.44196,1397.011,64.7
-1507247,-408174,671.85546875,-719.44196,1397.011,64.8
-1507327,-408235,669.0453491210938,-719.44196,1397.011,64.9
-1507407,-408295,664.3353881835938,-719.44196,1397.011,65.0
-1507486,-408356,664.3353881835938,-719.44196,1397.011,65.1
-1507566,-408416,662.7955932617188,-718.2658,1386.6755,65.2
-1507646,-408476,658.0272827148438,-718.2658,1386.6755,65.3
-1507726,-408537,658.0272827148438,-724.8727,1390.1796,65.4
-1507806,-408596,653.3307495117188,-724.8727,1390.1796,65.5
-1507886,-408656,652.6389770507812,-724.8727,1390.1796,65.6
-1507966,-408716,652.6389770507812,-724.8727,1390.1796,65.7
-1508047,-408775,648.5315551757812,-722.5824,1378.7125,65.8
-1508127,-408834,648.764404296875,-722.5824,1378.7125,65.9
-1508209,-408892,644.8681640625,-722.5824,1378.7125,66.0
-1508290,-408950,644.8681640625,-722.5824,1378.7125,66.1
-1508373,-409007,645.3325805664062,-727.436,1383.5348,66.2
-1508455,-409064,641.7549438476562,-727.436,1383.5348,66.3
-1508537,-409121,641.7549438476562,-724.3016,1372.3759,66.4
-1508619,-409178,639.1085815429688,-724.3016,1372.3759,66.5
-1508701,-409235,639.3651123046875,-724.3016,1372.3759,66.6
-1508783,-409293,639.3651123046875,-724.3016,1372.3759,66.7
-1508864,-409351,638.2023315429688,-724.3016,1372.3759,66.8
-1508946,-409408,638.3240966796875,-724.3016,1372.3759,66.9
-1509028,-409466,639.0940551757812,-718.42206,1362.674,67.0
-1509108,-409525,639.0940551757812,-724.17053,1369.0298,67.1
-1509189,-409584,639.0940551757812,-724.17053,1369.0298,67.2
-1509271,-409642,643.2623291015625,-724.17053,1369.0298,67.3
-1509352,-409700,643.2623291015625,-724.17053,1369.0298,67.4
-1509433,-409759,648.8666381835938,-724.17053,1369.0298,67.5
-1509514,-409817,648.7720947265625,-706.779,1361.2468,67.6
-1509593,-409878,648.7720947265625,-706.779,1361.2468,67.7
-1509674,-409938,655.2323608398438,-706.779,1361.2468,67.8
-1509755,-409996,655.2323608398438,-706.779,1361.2468,67.9
-1509836,-410054,659.5166015625,-713.24365,1367.9811,68.0
-1509919,-410111,659.5166015625,-713.24365,1367.9811,68.1
-1510002,-410167,662.3496704101562,-696.1992,1360.4222,68.2
-1510086,-410221,661.0843505859375,-696.1992,1360.4222,68.3
-1510171,-410273,661.0843505859375,-696.1992,1360.4222,68.4
-1510258,-410323,661.1348266601562,-696.1992,1360.4222,68.5
-1510345,-410372,661.1348266601562,-696.1992,1360.4222,68.6
-1510433,-410420,655.6669311523438,-696.1992,1360.4222,68.7
-1510520,-410469,655.6669311523438,-691.80255,1352.9932,68.8
-1510608,-410517,650.7608642578125,-703.62726,1358.2356,68.9
-1510696,-410564,650.7608642578125,-703.62726,1358.2356,69.0
-1510785,-410610,647.00244140625,-703.62726,1358.2356,69.1
-1510873,-410657,640.3477172851562,-703.62726,1358.2356,69.2
-1510961,-410705,640.3477172851562,-703.62726,1358.2356,69.3
-1511049,-410752,633.4381713867188,-711.78925,1349.701,69.4
-1511137,-410800,630.4100952148438,-711.78925,1349.701,69.5
-1511225,-410847,625.019775390625,-711.78925,1349.701,69.6
-1511314,-410893,625.019775390625,-711.78925,1349.701,69.7
-1511403,-410939,620.3209228515625,-711.78925,1349.701,69.8
-1511492,-410984,620.3209228515625,-711.78925,1349.701,69.9
-1511581,-411030,618.7727661132812,-723.92017,1344.4042,70.0
-1511670,-411076,614.9954833984375,-723.92017,1344.4042,70.1
-1511758,-411123,614.9954833984375,-723.92017,1344.4042,70.2
-1511844,-411174,610.9100952148438,-723.92017,1344.4042,70.3
-1511931,-411223,609.6840209960938,-723.92017,1344.4042,70.4
-1512016,-411275,606.1422729492188,-723.0024,1334.6718,70.5
-1512104,-411324,606.1422729492188,-723.0024,1334.6718,70.6
-1512191,-411373,606.1422729492188,-723.0024,1334.6718,70.7
-1512279,-411421,601.50830078125,-723.0024,1334.6718,70.8
-1512366,-411469,601.50830078125,-723.0024,1334.6718,70.9
-1512455,-411516,598.5529174804688,-729.2108,1336.612,71.0
-1512544,-411561,598.5529174804688,-722.72766,1325.8672,71.1
-1512632,-411608,596.76220703125,-722.72766,1325.8672,71.2
-1512719,-411657,596.76220703125,-722.72766,1325.8672,71.3
-1512806,-411706,595.9457397460938,-722.72766,1325.8672,71.4
-1512893,-411756,595.9457397460938,-722.72766,1325.8672,71.5
-1512980,-411806,595.5337524414062,-722.72766,1325.8672,71.6
-1513066,-411857,593.95703125,-715.9594,1315.8124,71.7
-1513150,-411911,593.95703125,-715.9594,1315.8124,71.8
-1513234,-411965,591.310791015625,-715.9594,1315.8124,71.9
-1513318,-412019,589.067138671875,-720.20154,1315.206,72.0
-1513404,-412070,584.9512329101562,-720.20154,1315.206,72.1
-1513489,-412123,584.9512329101562,-720.20154,1315.206,72.2
-1513574,-412175,584.9512329101562,-726.4563,1306.6478,72.3
-1513660,-412227,574.7359008789062,-726.4563,1306.6478,72.4
-1513745,-412279,574.7359008789062,-726.4563,1306.6478,72.5
-1513831,-412331,568.7607421875,-726.4563,1306.6478,72.6
-1513916,-412384,568.7607421875,-726.4563,1306.6478,72.7
-1514000,-412438,560.90673828125,-726.4563,1306.6478,72.8
-1514083,-412493,555.1830444335938,-735.8841,1299.4703,72.9
-1514166,-412549,555.1830444335938,-750.8026,1292.541,73.0
-1514248,-412606,541.3019409179688,-750.8026,1292.541,73.1
-1514330,-412664,541.3019409179688,-750.8026,1292.541,73.2
-1514411,-412722,537.8822021484375,-750.8026,1292.541,73.3
-1514493,-412780,537.8822021484375,-750.8026,1292.541,73.4
-1514573,-412839,529.46337890625,-757.50464,1288.8167,73.5
-1514654,-412898,527.0640258789062,-757.50464,1288.8167,73.6
-1514735,-412957,527.0640258789062,-757.50464,1288.8167,73.7
-1514816,-413016,519.5885620117188,-762.17786,1281.3596,73.8
-1514896,-413075,519.5885620117188,-762.17786,1281.3596,73.9
-1514977,-413134,519.5885620117188,-762.17786,1281.3596,74.0
-1515059,-413191,519.2666015625,-763.33954,1282.0199,74.1
-1515142,-413247,515.4395141601562,-763.33954,1282.0199,74.2
-1515226,-413302,515.9849853515625,-763.33954,1282.0199,74.3
-1515309,-413357,515.9849853515625,-763.33954,1282.0199,74.4
-1515393,-413411,514.218017578125,-763.33954,1282.0199,74.5
-1515478,-413464,515.3609619140625,-763.33954,1282.0199,74.6
-1515563,-413516,515.3609619140625,-761.5087,1283.5513,74.7
-1515648,-413569,516.2207641601562,-761.5087,1283.5513,74.8
-1515733,-413622,516.30322265625,-761.5087,1283.5513,74.9
-1515819,-413673,517.3511352539062,-761.5087,1283.5513,75.0
-1515904,-413725,517.3511352539062,-761.5087,1283.5513,75.1
-1515990,-413776,517.3511352539062,-761.5087,1283.5513,75.2
-1516076,-413828,519.8189086914062,-754.6341,1280.3115,75.3
-1516163,-413878,519.8189086914062,-754.6341,1280.3115,75.4
-1516249,-413929,521.1201782226562,-754.6341,1280.3115,75.5
-1516335,-413979,521.1201782226562,-754.6341,1280.3115,75.6
-1516422,-414028,524.7621459960938,-758.0079,1288.6804,75.7
-1516508,-414079,524.7621459960938,-747.4289,1282.7354,75.8
-1516595,-414129,524.7621459960938,-747.4289,1282.7354,75.9
-1516682,-414179,526.3384399414062,-747.4289,1282.7354,76.0
-1516769,-414228,529.21728515625,-747.4289,1282.7354,76.1
-1516857,-414276,531.3851318359375,-747.4289,1282.7354,76.2
-1516945,-414323,531.3851318359375,-747.4289,1282.7354,76.3
-1517033,-414371,534.1986083984375,-734.91656,1276.7717,76.4
-1517120,-414420,537.8132934570312,-734.91656,1276.7717,76.5
-1517207,-414469,541.6747436523438,-734.91656,1276.7717,76.6
-1517292,-414521,541.6747436523438,-737.89233,1286.9645,76.7
-1517378,-414572,541.6747436523438,-737.89233,1286.9645,76.8
-1517464,-414624,549.728271484375,-737.89233,1286.9645,76.9
-1517549,-414676,549.728271484375,-721.3858,1280.9736,77.0
-1517633,-414730,553.1575317382812,-721.3858,1280.9736,77.1
-1517719,-414782,553.1575317382812,-721.3858,1280.9736,77.2
-1517805,-414833,557.5065307617188,-721.3858,1280.9736,77.3
-1517891,-414884,557.5065307617188,-721.3858,1280.9736,77.4
-1517977,-414934,557.5065307617188,-721.3858,1280.9736,77.5
-1518065,-414983,556.9552612304688,-713.5408,1276.9663,77.6
-1518152,-415032,557.389892578125,-719.98114,1283.3365,77.7
-1518239,-415081,554.1990966796875,-719.98114,1283.3365,77.8
-1518327,-415129,554.1990966796875,-719.98114,1283.3365,77.9
-1518414,-415177,548.91357421875,-719.98114,1283.3365,78.0
-1518501,-415226,547.469970703125,-724.2557,1275.8049,78.1
-1518591,-415271,547.469970703125,-724.2557,1275.8049,78.2
-1518680,-415316,540.2735595703125,-724.2557,1275.8049,78.3
-1518770,-415360,540.2735595703125,-724.2557,1275.8049,78.4
-1518860,-415404,530.340087890625,-724.2557,1275.8049,78.5
-1518949,-415449,530.340087890625,-724.2557,1275.8049,78.6
-1519038,-415494,522.5487060546875,-735.5898,1267.9554,78.7
-1519128,-415539,522.5487060546875,-744.0584,1272.0369,78.8
-1519217,-415584,516.1875610351562,-744.0584,1272.0369,78.9
-1519305,-415631,514.6758422851562,-744.0584,1272.0369,79.0
-1519394,-415678,514.6758422851562,-744.0584,1272.0369,79.1
-1519481,-415726,509.80096435546875,-744.0584,1272.0369,79.2
-1519569,-415774,509.80096435546875,-750.3674,1264.4481,79.3
-1519656,-415823,505.2539367675781,-750.3674,1264.4481,79.4
-1519743,-415872,505.2539367675781,-750.3674,1264.4481,79.5
-1519830,-415921,502.50335693359375,-750.3674,1264.4481,79.6
-1519918,-415970,502.50335693359375,-750.3674,1264.4481,79.7
-1520005,-416019,500.11077880859375,-746.8624,1253.6193,79.8
-1520093,-416067,500.11077880859375,-746.8624,1253.6193,79.9
-1520181,-416114,500.11077880859375,-746.8624,1253.6193,80.0
-1520268,-416163,499.1917724609375,-746.8624,1253.6193,80.1
-1520355,-416212,499.23651123046875,-746.8624,1253.6193,80.2
-1520442,-416261,499.48773193359375,-746.8624,1253.6193,80.3
-1520530,-416310,499.48773193359375,-738.81396,1245.0028,80.4
-1520616,-416360,500.6292724609375,-738.81396,1245.0028,80.5
-1520703,-416409,502.0439147949219,-738.81396,1245.0028,80.6
-1520789,-416460,502.0439147949219,-738.81396,1245.0028,80.7
-1520876,-416510,504.29400634765625,-732.9533,1244.0048,80.8
-1520963,-416560,504.29400634765625,-732.9533,1244.0048,80.9
-1521049,-416611,509.5570373535156,-715.6116,1232.4485,81.0
-1521135,-416661,509.5570373535156,-715.6116,1232.4485,81.1
-1521221,-416712,512.9094848632812,-715.6116,1232.4485,81.2
-1521307,-416764,512.9094848632812,-715.6116,1232.4485,81.3
-1521392,-416817,514.73046875,-715.6116,1232.4485,81.4
-1521476,-416870,517.7113647460938,-715.6116,1232.4485,81.5
-1521561,-416923,517.7113647460938,-694.21893,1218.6559,81.6
-1521645,-416977,520.4586181640625,-694.21893,1218.6559,81.7
-1521730,-417030,520.9931640625,-693.3364,1217.225,81.8
-1521815,-417083,522.656494140625,-693.3364,1217.225,81.9
-1521900,-417136,522.656494140625,-693.3364,1217.225,82.0
-1521984,-417190,522.656494140625,-693.3364,1217.225,82.1
-1522070,-417242,522.9529418945312,-674.3812,1201.7214,82.2
-1522154,-417295,522.9529418945312,-674.3812,1201.7214,82.3
-1522240,-417347,522.4500732421875,-674.3812,1201.7214,82.4
-1522325,-417400,519.991943359375,-674.3812,1201.7214,82.5
-1522410,-417452,517.6634521484375,-674.3812,1201.7214,82.6
-1522495,-417504,517.6634521484375,-680.5365,1201.6387,82.7
-1522581,-417556,517.6634521484375,-672.14734,1186.7977,82.8
-1522666,-417608,509.4163818359375,-672.14734,1186.7977,82.9
-1522751,-417661,509.4163818359375,-672.14734,1186.7977,83.0
-1522837,-417713,503.99786376953125,-672.14734,1186.7977,83.1
-1522922,-417765,503.99786376953125,-672.14734,1186.7977,83.2
-1523008,-417816,492.8551025390625,-671.35693,1171.775,83.3
-1523093,-417869,492.8551025390625,-671.35693,1171.775,83.4
-1523178,-417921,492.8551025390625,-671.35693,1171.775,83.5
-1523264,-417973,486.61285400390625,-671.35693,1171.775,83.6
-1523349,-418025,482.6827087402344,-681.5007,1173.3666,83.7
-1523434,-418078,477.349365234375,-681.5007,1173.3666,83.8
-1523519,-418131,477.349365234375,-678.8039,1157.9667,83.9
-1523604,-418183,471.530517578125,-678.8039,1157.9667,84.0
-1523689,-418236,468.850341796875,-678.8039,1157.9667,84.1
-1523774,-418288,468.850341796875,-678.8039,1157.9667,84.2
