Easting,Northing,surf,bed,hice,dist
-1495649,-395000,846.4157104492188,-920.1392,1771.151,42.3
-1495743,-395034,846.4157104492188,-920.1392,1771.151,42.4
-1495836,-395069,845.9230346679688,-920.1392,1771.151,42.5
-1495930,-395105,845.9230346679688,-920.1392,1771.151,42.6
-1496023,-395140,845.3614501953125,-882.9746,1734.2466,42.7
-1496117,-395175,845.3614501953125,-882.9746,1734.2466,42.8
-1496211,-395210,844.2568359375,-882.9746,1734.2466,42.9
-1496305,-395245,844.2568359375,-882.9746,1734.2466,43.0
-1496399,-395278,844.2568359375,-882.9746,1734.2466,43.1
-1496493,-395313,843.3898315429688,-882.9746,1734.2466,43.2
-1496586,-395348,843.3898315429688,-844.266,1694.0896,43.3
-1496679,-395385,842.0355834960938,-844.266,1694.0896,43.4
-1496773,-395421,841.2036743164062,-844.266,1694.0896,43.5
-1496866,-395457,839.7504272460938,-844.266,1694.0896,43.6
-1496960,-395492,839.7504272460938,-844.266,1694.0896,43.7
-1497053,-395528,837.3040161132812,-792.92346,1636.546,43.8
-1497146,-395565,837.3040161132812,-792.92346,1636.546,43.9
-1497239,-395601,834.0468139648438,-792.92346,1636.546,44.0
-1497332,-395637,834.0468139648438,-792.92346,1636.546,44.1
-1497425,-395675,830.847900390625,-792.92346,1636.546,44.2
-1497516,-395716,830.847900390625,-768.7444,1605.7351,44.3
-1497606,-395760,828.0526733398438,-768.7444,1605.7351,44.4
-1497696,-395803,827.2611083984375,-768.7444,1605.7351,44.5
-1497787,-395846,827.2611083984375,-768.7444,1605.7351,44.6
-1497876,-395890,824.8491821289062,-768.7444,1605.7351,44.7
-1497967,-395933,824.8491821289062,-768.7444,1605.7351,44.8
-1498058,-395974,823.1596069335938,-745.7126,1576.5452,44.9
-1498149,-396015,823.0762939453125,-726.02234,1556.8363,45.0
-1498240,-396057,822.6884155273438,-726.02234,1556.8363,45.1
-1498331,-396098,822.6884155273438,-726.02234,1556.8363,45.2
-1498421,-396141,822.6720581054688,-726.02234,1556.8363,45.3
-1498511,-396184,822.6720581054688,-703.61487,1531.0981,45.4
-1498602,-396226,821.6591186523438,-703.61487,1531.0981,45.5
-1498693,-396267,821.6591186523438,-703.61487,1531.0981,45.6
-1498784,-396310,821.6591186523438,-703.61487,1531.0981,45.7
-1498873,-396354,820.6383666992188,-703.61487,1531.0981,45.8
-1498964,-396397,820.6383666992188,-703.61487,1531.0981,45.9
-1499054,-396439,815.7280883789062,-684.48694,1508.1488,46.0
-1499145,-396481,815.7280883789062,-684.48694,1508.1488,46.1
-1499236,-396523,812.7789306640625,-678.2593,1491.965,46.2
-1499326,-396566,812.7789306640625,-678.2593,1491.965,46.3
-1499416,-396610,805.214111328125,-678.2593,1491.965,46.4
-1499506,-396654,805.214111328125,-666.5431,1472.6371,46.5
-1499596,-396698,805.214111328125,-666.5431,1472.6371,46.6
-1499686,-396741,801.0083618164062,-666.5431,1472.6371,46.7
-1499776,-396785,801.0083618164062,-666.5431,1472.6371,46.8
-1499865,-396829,794.125244140625,-666.5431,1472.6371,46.9
-1499955,-396874,794.125244140625,-666.5431,1472.6371,47.0
-1500044,-396919,790.9329223632812,-657.70355,1456.3992,47.1
-1500133,-396965,790.9329223632812,-657.70355,1456.3992,47.2
-1500220,-397014,789.6217041015625,-643.4202,1442.3444,47.3
-1500307,-397064,789.6217041015625,-643.4202,1442.3444,47.4
-1500393,-397115,789.6217041015625,-643.4202,1442.3444,47.5
-1500479,-397165,788.999267578125,-643.4202,1442.3444,47.6
-1500566,-397215,791.588623046875,-627.8563,1428.3523,47.7
-1500651,-397267,791.390380859375,-627.8563,1428.3523,47.8
-1500736,-397320,791.390380859375,-627.8563,1428.3523,47.9
-1500823,-397369,790.604736328125,-627.8563,1428.3523,48.0
-1500909,-397421,792.3411254882812,-627.8563,1428.3523,48.1
-1500995,-397472,792.3411254882812,-627.8563,1428.3523,48.2
-1501081,-397523,790.1182861328125,-607.51556,1404.456,48.3
-1501168,-397572,790.1182861328125,-607.51556,1404.456,48.4
-1501255,-397622,786.3112182617188,-607.51556,1404.456,48.5
-1501342,-397671,786.3112182617188,-607.51556,1404.456,48.6
-1501430,-397718,781.8902587890625,-607.51556,1404.456,48.7
-1501517,-397767,781.8902587890625,-609.568,1394.2548,48.8
-1501605,-397815,773.3436889648438,-609.568,1394.2548,48.9
-1501693,-397863,773.3436889648438,-609.568,1394.2548,49.0
-1501780,-397912,773.3436889648438,-609.568,1394.2548,49.1
-1501868,-397960,767.2060546875,-609.568,1394.2548,49.2
-1501955,-398008,762.8910522460938,-611.149,1388.3661,49.3
-1502044,-398055,756.26708984375,-625.0452,1383.9762,49.4
-1502131,-398103,756.26708984375,-625.0452,1383.9762,49.5
-1502220,-398150,749.6348266601562,-625.0452,1383.9762,49.6
-1502307,-398198,749.6348266601562,-625.0452,1383.9762,49.7
-1502396,-398245,745.217041015625,-625.0452,1383.9762,49.8
-1502483,-398293,739.1322021484375,-625.0452,1383.9762,49.9
-1502571,-398342,739.1322021484375,-639.25525,1380.9503,50.0
-1502658,-398391,734.9681396484375,-639.25525,1380.9503,50.1
-1502745,-398440,730.7426147460938,-639.25525,1380.9503,50.2
-1502833,-398488,728.7131958007812,-639.25525,1380.9503,50.3
-1502920,-398537,728.7131958007812,-647.2939,1382.519,50.4
-1503006,-398587,728.28369140625,-651.32465,1380.8429,50.5
-1503092,-398638,725.9173583984375,-651.32465,1380.8429,50.6
-1503178,-398690,725.9173583984375,-651.32465,1380.8429,50.7
-1503263,-398743,727.3477783203125,-651.32465,1380.8429,50.8
-1503347,-398797,727.3477783203125,-651.32465,1380.8429,50.9
-1503430,-398853,728.0835571289062,-651.32465,1380.8429,51.0
-1503513,-398908,728.0835571289062,-643.167,1377.1504,51.1
-1503597,-398963,728.0835571289062,-643.167,1377.1504,51.2
-1503680,-399018,728.7616577148438,-649.4133,1379.9982,51.3
-1503764,-399072,728.7616577148438,-649.4133,1379.9982,51.4
-1503848,-399127,730.0307006835938,-649.4133,1379.9982,51.5
-1503931,-399182,730.0307006835938,-649.4133,1379.9982,51.6
-1504015,-399237,728.4673461914062,-643.0472,1375.682,51.7
-1504099,-399291,728.4673461914062,-643.0472,1375.682,51.8
-1504183,-399345,728.4673461914062,-643.0472,1375.682,51.9
-1504267,-399399,727.3097534179688,-643.0472,1375.682,52.0
-1504352,-399453,724.9661254882812,-643.0472,1375.682,52.1
-1504436,-399507,722.65673828125,-653.8348,1379.8236,52.2
-1504521,-399560,722.65673828125,-653.7804,1375.7092,52.3
-1504606,-399612,716.91796875,-653.7804,1375.7092,52.4
-1504692,-399663,716.91796875,-653.7804,1375.7092,52.5
-1504778,-399714,716.91796875,-653.7804,1375.7092,52.6
-1504864,-399765,713.356201171875,-653.7804,1375.7092,52.7
-1504951,-399815,711.4713745117188,-653.7804,1375.7092,52.8
-1505037,-399866,708.37255859375,-656.4163,1371.9955,52.9
-1505123,-399917,708.37255859375,-656.4163,1371.9955,53.0
-1505209,-399967,705.8136596679688,-656.4163,1371.9955,53.1
-1505295,-400018,705.7778930664062,-664.27277,1377.9633,53.2
-1505382,-400068,705.7778930664062,-664.27277,1377.9633,53.3
-1505465,-400123,704.2860717773438,-664.27277,1377.9633,53.4
-1505552,-400173,704.2860717773438,-661.7493,1375.1052,53.5
-1505638,-400224,704.5294799804688,-661.7493,1375.1052,53.6
-1505723,-400276,704.5294799804688,-661.7493,1375.1052,53.7
-1505809,-400327,703.1770629882812,-661.7493,1375.1052,53.8
-1505894,-400380,703.1770629882812,-661.7493,1375.1052,53.9
-1505977,-400436,705.7318725585938,-661.7493,1375.1052,54.0
-1506059,-400493,705.559814453125,-660.4516,1372.2543,54.1
-1506141,-400550,705.559814453125,-661.92444,1377.5778,54.2
-1506223,-400608,709.121337890625,-661.92444,1377.5778,54.3
-1506305,-400665,709.121337890625,-661.92444,1377.5778,54.4
-1506387,-400722,709.121337890625,-661.92444,1377.5778,54.5
-1506471,-400777,711.0225219726562,-661.92444,1377.5778,54.6
-1506552,-400835,713.276123046875,-654.10754,1374.2589,54.7
-1506635,-400891,716.1703491210938,-654.10754,1374.2589,54.8
-1506718,-400947,716.1703491210938,-654.10754,1374.2589,54.9
-1506801,-401003,720.56884765625,-654.5765,1376.9441,55.0
-1506881,-401062,720.56884765625,-654.5765,1376.9441,55.1
-1506962,-401122,720.56884765625,-654.5765,1376.9441,55.2
-1507041,-401182,722.9022216796875,-643.7163,1372.0394,55.3
-1507120,-401244,723.1801147460938,-643.7163,1372.0394,55.4
-1507199,-401305,723.1801147460938,-643.7163,1372.0394,55.5
-1507279,-401365,724.1513671875,-643.7163,1372.0394,55.6
-1507361,-401423,723.2730102539062,-643.7163,1372.0394,55.7
-1507442,-401481,722.232177734375,-643.7163,1372.0394,55.8
-1507525,-401537,722.232177734375,-641.5947,1365.8884,55.9
-1507608,-401593,719.1045532226562,-641.5947,1365.8884,56.0
-1507691,-401649,717.6436157226562,-641.5947,1365.8884,56.1
-1507774,-401704,717.6436157226562,-641.5947,1365.8884,56.2
-1507858,-401758,712.7691650390625,-641.5947,1365.8884,56.3
-1507942,-401813,710.8338012695312,-641.5947,1365.8884,56.4
-1508025,-401868,704.9982299804688,-645.3582,1358.317,56.5
-1508109,-401922,704.9982299804688,-645.3582,1358.317,56.6
-1508194,-401976,704.9982299804688,-645.3582,1358.317,56.7
-1508278,-402030,696.2015380859375,-649.4041,1357.3208,56.8
-1508362,-402084,696.2015380859375,-649.4041,1357.3208,56.9
-1508446,-402138,688.5308837890625,-649.4041,1357.3208,57.0
-1508530,-402192,688.5308837890625,-656.5595,1348.8563,57.1
-1508615,-402245,680.8366088867188,-656.5595,1348.8563,57.2
-1508699,-402299,680.8366088867188,-656.5595,1348.8563,57.3
-1508784,-402352,680.8366088867188,-656.5595,1348.8563,57.4
-1508868,-402406,675.6622924804688,-656.5595,1348.8563,57.5
-1508952,-402461,675.6622924804688,-656.5595,1348.8563,57.6
-1509035,-402516,673.7117309570312,-659.2534,1338.8081,57.7
-1509118,-402572,673.7117309570312,-659.2534,1338.8081,57.8
-1509202,-402627,673.4127807617188,-659.2534,1338.8081,57.9
-1509284,-402683,673.4127807617188,-659.2534,1338.8081,58.0
-1509367,-402739,673.4127807617188,-659.2534,1338.8081,58.1
-1509448,-402798,674.4473876953125,-659.2534,1338.8081,58.2
-1509530,-402855,672.9711303710938,-651.51917,1329.593,58.3
-1509612,-402912,674.2535400390625,-651.51917,1329.593,58.4
-1509695,-402969,674.2535400390625,-651.51917,1329.593,58.5
-1509775,-403028,672.034423828125,-653.5112,1328.5247,58.6
-1509856,-403087,673.7658081054688,-653.5112,1328.5247,58.7
-1509937,-403146,673.7658081054688,-653.5112,1328.5247,58.8
-1510018,-403205,673.0084838867188,-642.7165,1318.97,58.9
-1510098,-403264,673.0084838867188,-642.7165,1318.97,59.0
-1510181,-403321,673.0084838867188,-642.7165,1318.97,59.1
-1510262,-403379,674.466552734375,-642.7165,1318.97,59.2
-1510343,-403437,672.5960083007812,-642.7165,1318.97,59.3
-1510425,-403494,673.4070434570312,-642.7165,1318.97,59.4
-1510506,-403553,673.4070434570312,-635.92377,1309.0447,59.5
-1510588,-403610,671.222900390625,-635.92377,1309.0447,59.6
-1510669,-403669,672.1343994140625,-635.92377,1309.0447,59.7
-1510751,-403727,672.1343994140625,-635.92377,1309.0447,59.8
-1510832,-403786,672.9071044921875,-635.92377,1309.0447,59.9
-1510913,-403844,670.0407104492188,-635.92377,1309.0447,60.0
-1510994,-403902,670.0407104492188,-635.92377,1309.0447,60.1
-1511075,-403961,670.6166381835938,-624.07007,1298.7177,60.2
-1511157,-404019,667.7125244140625,-631.3461,1299.5443,60.3
-1511238,-404077,667.6624145507812,-631.3461,1299.5443,60.4
-1511319,-404136,667.6624145507812,-631.3461,1299.5443,60.5
-1511400,-404195,667.6624145507812,-631.3461,1299.5443,60.6
-1511480,-404254,664.1350708007812,-631.3461,1299.5443,60.7
-1511561,-404312,664.1350708007812,-621.10364,1288.5173,60.8
-1511642,-404371,663.1505737304688,-621.10364,1288.5173,60.9
-1511722,-404431,660.6943359375,-621.10364,1288.5173,61.0
-1511803,-404490,660.2305908203125,-621.10364,1288.5173,61.1
-1511883,-404550,660.2305908203125,-629.6944,1290.0125,61.2
-1511965,-404608,658.0625,-629.6944,1290.0125,61.3
-1512045,-404667,657.8963012695312,-617.5213,1278.1396,61.4
-1512126,-404726,657.8963012695312,-617.5213,1278.1396,61.5
-1512206,-404786,658.2514038085938,-617.5213,1278.1396,61.6
-1512286,-404846,656.6485595703125,-617.5213,1278.1396,61.7
-1512367,-404904,656.6485595703125,-617.5213,1278.1396,61.8
-1512447,-404964,656.1647338867188,-617.5213,1278.1396,61.9
-1512528,-405023,654.1404418945312,-615.614,1269.105,62.0
-1512609,-405082,652.6160888671875,-615.614,1269.105,62.1
-1512691,-405140,652.6160888671875,-615.614,1269.105,62.2
-1512772,-405199,652.6160888671875,-615.614,1269.105,62.3
-1512852,-405258,646.28955078125,-615.614,1269.105,62.4
-1512934,-405315,646.28955078125,-615.614,1269.105,62.5
-1513017,-405372,642.400390625,-610.49396,1256.2993,62.6
-1513099,-405428,638.224365234375,-610.49396,1256.2993,62.7
-1513182,-405484,638.224365234375,-610.49396,1256.2993,62.8
-1513266,-405539,633.93115234375,-630.1902,1263.5538,62.9
-1513348,-405596,633.93115234375,-630.1902,1263.5538,63.0
-1513431,-405652,626.8497924804688,-630.1902,1263.5538,63.1
-1513514,-405708,626.8497924804688,-623.33954,1251.2552,63.2
-1513596,-405764,626.8497924804688,-623.33954,1251.2552,63.3
-1513679,-405821,622.2697143554688,-623.33954,1251.2552,63.4
-1513760,-405879,622.2697143554688,-623.33954,1251.2552,63.5
-1513842,-405936,621.6287841796875,-623.33954,1251.2552,63.6
-1513925,-405993,621.6287841796875,-623.33954,1251.2552,63.7
-1514007,-406050,622.1412963867188,-620.8044,1250.8391,63.8
-1514089,-406107,622.1412963867188,-620.8044,1250.8391,63.9
-1514169,-406166,622.1412963867188,-620.8044,1250.8391,64.0
-1514250,-406226,624.0400390625,-620.8044,1250.8391,64.1
-1514331,-406284,624.0400390625,-620.8044,1250.8391,64.2
-1514412,-406343,623.3840942382812,-620.8044,1250.8391,64.3
-1514493,-406402,626.1740112304688,-620.8044,1250.8391,64.4
-1514574,-406460,626.1740112304688,-609.42554,1241.2238,64.5
-1514656,-406518,624.7525634765625,-616.6105,1252.4585,64.6
-1514737,-406576,624.7525634765625,-616.6105,1252.4585,64.7
-1514818,-406635,623.7622680664062,-616.6105,1252.4585,64.8
-1514899,-406694,623.7622680664062,-616.6105,1252.4585,64.9
-1514979,-406754,623.7622680664062,-616.6105,1252.4585,65.0
-1515059,-406813,619.4649658203125,-618.7776,1246.1276,65.1
-1515141,-406871,619.4649658203125,-618.7776,1246.1276,65.2
-1515221,-406930,613.4187622070312,-618.7776,1246.1276,65.3
-1515303,-406988,613.4187622070312,-618.7776,1246.1276,65.4
-1515386,-407043,612.0855712890625,-626.8323,1251.0311,65.5
-1515470,-407098,604.4701538085938,-626.8323,1251.0311,65.6
-1515555,-407151,604.4701538085938,-638.56146,1246.6997,65.7
-1515640,-407204,595.4287109375,-638.56146,1246.6997,65.8
-1515724,-407258,595.4287109375,-638.56146,1246.6997,65.9
-1515809,-407311,586.0178833007812,-638.56146,1246.6997,66.0
-1515894,-407363,586.0178833007812,-638.56146,1246.6997,66.1
-1515979,-407415,585.9539184570312,-638.56146,1246.6997,66.2
-1516065,-407467,575.72705078125,-657.871,1244.2983,66.3
-1516150,-407519,575.72705078125,-652.22955,1238.505,66.4
-1516236,-407570,566.9010620117188,-652.22955,1238.505,66.5
-1516322,-407622,566.7454223632812,-652.22955,1238.505,66.6
-1516406,-407675,560.4426879882812,-652.22955,1238.505,66.7
-1516491,-407729,560.4426879882812,-652.22955,1238.505,66.8
-1516574,-407784,560.4426879882812,-668.4838,1233.9324,66.9
-1516657,-407840,558.105224609375,-668.4838,1233.9324,67.0
-1516740,-407896,558.105224609375,-668.4838,1233.9324,67.1
-1516821,-407954,560.31591796875,-668.4838,1233.9324,67.2
-1516904,-408010,559.1053466796875,-660.77606,1224.0137,67.3
-1516986,-408067,559.1053466796875,-660.77606,1224.0137,67.4
-1517069,-408123,562.1400146484375,-657.8131,1221.5897,67.5
-1517151,-408180,562.1400146484375,-657.8131,1221.5897,67.6
-1517233,-408237,563.4319458007812,-657.8131,1221.5897,67.7
-1517316,-408294,563.4319458007812,-657.8131,1221.5897,67.8
-1517397,-408352,563.4319458007812,-657.8131,1221.5897,67.9
-1517479,-408409,563.8017578125,-657.8131,1221.5897,68.0
-1517562,-408465,563.8017578125,-656.9946,1226.3533,68.1
-1517644,-408522,564.7477416992188,-660.8008,1225.6917,68.2
-1517726,-408579,564.7477416992188,-660.8008,1225.6917,68.3
-1517806,-408639,561.8433837890625,-660.8008,1225.6917,68.4
-1517889,-408696,561.8433837890625,-660.8008,1225.6917,68.5
-1517971,-408753,561.8433837890625,-660.8008,1225.6917,68.6
-1518053,-408810,556.1839599609375,-680.4092,1241.477,68.7
-1518134,-408868,556.1839599609375,-680.4092,1241.477,68.8
-1518215,-408927,552.799072265625,-680.4092,1241.477,68.9
-1518297,-408985,552.799072265625,-680.4092,1241.477,69.0
-1518378,-409043,548.61279296875,-694.0924,1244.898,69.1
-1518459,-409101,545.364013671875,-694.0924,1244.898,69.2
-1518541,-409158,545.364013671875,-719.1218,1261.2992,69.3
-1518623,-409216,539.2412719726562,-719.1218,1261.2992,69.4
-1518704,-409274,539.2412719726562,-719.1218,1261.2992,69.5
-1518785,-409333,539.2412719726562,-719.1218,1261.2992,69.6
-1518865,-409393,538.8931274414062,-719.1218,1261.2992,69.7
-1518944,-409454,535.0991821289062,-719.1218,1261.2992,69.8
-1519024,-409514,536.7149658203125,-735.964,1268.6212,69.9
-1519103,-409575,536.7149658203125,-735.964,1268.6212,70.0
-1519182,-409636,533.25341796875,-735.964,1268.6212,70.1
-1519261,-409698,535.3072509765625,-735.964,1268.6212,70.2
-1519341,-409758,535.3072509765625,-735.964,1268.6212,70.3
-1519422,-409816,533.7356567382812,-735.964,1268.6212,70.4
-1519501,-409878,533.7356567382812,-732.75916,1270.3453,70.5
-1519580,-409939,533.7356567382812,-732.75916,1270.3453,70.6
-1519659,-410000,531.3692016601562,-735.04456,1264.3873,70.7
-1519737,-410063,531.3692016601562,-735.04456,1264.3873,70.8
-1519815,-410125,531.123291015625,-735.04456,1264.3873,70.9
-1519893,-410188,531.123291015625,-735.04456,1264.3873,71.0
-1519972,-410249,528.015380859375,-735.04456,1264.3873,71.1
-1520051,-410310,526.9279174804688,-732.66327,1263.3557,71.2
-1520130,-410372,526.9279174804688,-732.66327,1263.3557,71.3
-1520210,-410432,523.2505493164062,-732.66327,1263.3557,71.4
-1520289,-410493,523.2505493164062,-732.66327,1263.3557,71.5
-1520368,-410554,523.2505493164062,-727.6621,1258.8828,71.6
-1520447,-410615,522.9879760742188,-727.6621,1258.8828,71.7
-1520528,-410674,522.9879760742188,-721.8918,1256.9607,71.8
-1520610,-410732,522.4210205078125,-721.8918,1256.9607,71.9
-1520692,-410789,522.4210205078125,-721.8918,1256.9607,72.0
-1520775,-410845,526.8663940429688,-721.8918,1256.9607,72.1
-1520860,-410898,526.68994140625,-721.8918,1256.9607,72.2
-1520944,-410952,526.68994140625,-721.8918,1256.9607,72.3
-1521028,-411006,533.0198364257812,-699.6666,1250.2395,72.4
-1521113,-411059,533.0198364257812,-699.6666,1250.2395,72.5
-1521198,-411111,533.0198364257812,-699.6666,1250.2395,72.6
-1521283,-411164,531.9248046875,-699.6666,1250.2395,72.7
-1521367,-411218,537.40576171875,-699.6666,1250.2395,72.8
-1521452,-411271,535.899169921875,-699.6666,1250.2395,72.9
-1521537,-411324,535.899169921875,-705.6752,1251.1941,73.0
-1521621,-411378,535.9202880859375,-705.6752,1251.1941,73.1
-1521707,-411429,538.3284912109375,-705.6752,1251.1941,73.2
-1521793,-411480,538.3284912109375,-705.6752,1251.1941,73.3
-1521879,-411531,537.96435546875,-700.3606,1249.022,73.4
-1521966,-411581,537.96435546875,-700.3606,1249.022,73.5
-1522052,-411631,537.6048583984375,-707.2715,1249.6407,73.6
-1522138,-411682,537.6048583984375,-707.2715,1249.6407,73.7
-1522226,-411731,536.5013427734375,-707.2715,1249.6407,73.8
-1522312,-411781,536.5013427734375,-707.2715,1249.6407,73.9
-1522399,-411830,534.7871704101562,-707.2715,1249.6407,74.0
-1522487,-411878,532.48876953125,-707.2715,1249.6407,74.1
-1522575,-411925,532.48876953125,-700.925,1238.149,74.2
-1522663,-411974,530.0192260742188,-700.925,1238.149,74.3
-1522750,-412022,527.9908447265625,-701.4525,1233.95,74.4
-1522837,-412071,525.1381225585938,-701.4525,1233.95,74.5
-1522925,-412120,525.1381225585938,-701.4525,1233.95,74.6
-1523013,-412166,521.9286499023438,-696.67505,1223.1765,74.7
-1523102,-412213,521.0045166015625,-696.67505,1223.1765,74.8
-1523189,-412261,521.0045166015625,-696.67505,1223.1765,74.9
-1523277,-412309,517.0226440429688,-696.67505,1223.1765,75.0
-1523365,-412357,517.0226440429688,-696.67505,1223.1765,75.1
-1523453,-412404,512.1890869140625,-696.67505,1223.1765,75.2
-1523541,-412451,512.1890869140625,-694.438,1212.294,75.3
-1523630,-412498,507.2724304199219,-694.438,1212.294,75.4
-1523719,-412544,507.2724304199219,-688.73267,1205.9034,75.5
-1523808,-412589,500.9898376464844,-688.73267,1205.9034,75.6
-1523897,-412634,501.2930603027344,-688.73267,1205.9034,75.7
-1523986,-412679,501.2930603027344,-688.73267,1205.9034,75.8
-1524076,-412724,495.2455749511719,-690.4443,1195.115,75.9
-1524165,-412770,495.2455749511719,-690.4443,1195.115,76.0
-1524253,-412816,492.0166931152344,-690.4443,1195.115,76.1
-1524342,-412862,492.0166931152344,-690.4443,1195.115,76.2
-1524432,-412907,490.77008056640625,-690.4443,1195.115,76.3
-1524520,-412953,490.77008056640625,-686.6439,1184.836,76.4
-1524610,-412998,491.3544921875,-686.6439,1184.836,76.5
-1524699,-413043,495.06134033203125,-668.05554,1174.7842,76.6
-1524788,-413088,495.06134033203125,-668.05554,1174.7842,76.7
-1524878,-413133,496.5946350097656,-668.05554,1174.7842,76.8
-1524966,-413180,496.5946350097656,-668.05554,1174.7842,76.9
-1525055,-413226,499.1996154785156,-656.7351,1163.0558,77.0
-1525143,-413273,499.1996154785156,-656.7351,1163.0558,77.1
-1525231,-413320,498.0761413574219,-656.7351,1163.0558,77.2
-1525318,-413369,498.0761413574219,-656.7351,1163.0558,77.3
-1525407,-413416,492.87908935546875,-656.7351,1163.0558,77.4
-1525494,-413464,492.87908935546875,-656.7351,1163.0558,77.5
-1525583,-413511,492.87908935546875,-649.90967,1140.4757,77.6
-1525671,-413558,488.1803894042969,-649.90967,1140.4757,77.7
-1525759,-413606,483.53228759765625,-649.90967,1140.4757,77.8
-1525848,-413651,477.4297790527344,-649.90967,1140.4757,77.9
-1525937,-413696,477.4297790527344,-649.90967,1140.4757,78.0
-1526027,-413741,471.7221374511719,-656.78076,1129.3936,78.1
-1526116,-413786,471.7221374511719,-656.78076,1129.3936,78.2
-1526206,-413830,460.2166442871094,-656.78076,1129.3936,78.3
-1526295,-413875,460.2166442871094,-656.78076,1129.3936,78.4
-1526384,-413921,460.2166442871094,-656.78076,1129.3936,78.5
-1526473,-413966,455.2559509277344,-656.78076,1129.3936,78.6
-1526563,-414010,449.9071960449219,-658.8602,1108.2526,78.7
-1526653,-414054,445.001953125,-658.8602,1108.2526,78.8
-1526742,-414099,445.001953125,-658.8602,1108.2526,78.9
-1526831,-414144,441.01519775390625,-658.8602,1108.2526,79.0
-1526921,-414189,441.01519775390625,-658.8602,1108.2526,79.1
-1527010,-414234,434.5875549316406,-664.5757,1105.6027,79.2
-1527099,-414279,434.5875549316406,-664.5757,1105.6027,79.3
-1527189,-414324,434.5875549316406,-664.5757,1105.6027,79.4
-1527278,-414369,432.5855407714844,-664.5757,1105.6027,79.5
-1527367,-414414,433.0362854003906,-664.5757,1105.6027,79.6
-1527456,-414461,432.92327880859375,-664.5757,1105.6027,79.7
-1527545,-414507,432.92327880859375,-650.6019,1096.2644,79.8
-1527633,-414553,432.8725280761719,-650.6019,1096.2644,79.9
-1527722,-414599,432.8725280761719,-650.6019,1096.2644,80.0
-1527810,-414646,434.92340087890625,-650.6019,1096.2644,80.1
-1527900,-414691,434.92340087890625,-650.6019,1096.2644,80.2
-1527989,-414736,434.92340087890625,-650.6019,1096.2644,80.3
-1528079,-414780,431.8291320800781,-658.7388,1100.8036,80.4
-1528169,-414824,433.1329040527344,-658.7388,1100.8036,80.5
-1528259,-414868,426.9443664550781,-658.7388,1100.8036,80.6
-1528349,-414911,426.9443664550781,-658.7388,1100.8036,80.7
-1528440,-414953,417.8326416015625,-658.7388,1100.8036,80.8
-1528531,-414994,417.8326416015625,-683.4322,1107.4865,80.9
-1528621,-415036,404.3944091796875,-683.6797,1099.1373,81.0
-1528713,-415077,404.3944091796875,-683.6797,1099.1373,81.1
-1528804,-415117,392.0922546386719,-683.6797,1099.1373,81.2
-1528896,-415157,392.0922546386719,-683.6797,1099.1373,81.3
-1528987,-415198,392.0922546386719,-683.6797,1099.1373,81.4
-1529078,-415239,375.38238525390625,-722.1041,1107.8098,81.5
-1529170,-415278,375.38238525390625,-722.1041,1107.8098,81.6
-1529263,-415316,364.181396484375,-722.1041,1107.8098,81.7
-1529355,-415355,364.181396484375,-722.1041,1107.8098,81.8
-1529447,-415395,356.7586669921875,-722.1041,1107.8098,81.9
-1529539,-415433,355.3636169433594,-755.48444,1118.4342,82.0
-1529631,-415473,356.6943054199219,-755.48444,1118.4342,82.1
-1529722,-415513,356.6943054199219,-748.6176,1109.7715,82.2
-1529813,-415556,364.36590576171875,-748.6176,1109.7715,82.3
-1529902,-415602,366.44989013671875,-748.6176,1109.7715,82.4
-1529988,-415653,366.44989013671875,-748.6176,1109.7715,82.5
-1530072,-415707,378.3431396484375,-738.99927,1122.454,82.6
-1530152,-415767,378.3431396484375,-738.99927,1122.454,82.7
-1530232,-415827,393.3262023925781,-738.99927,1122.454,82.8
-1530307,-415893,393.3262023925781,-738.99927,1122.454,82.9
-1530380,-415961,393.3262023925781,-738.99927,1122.454,83.0
-1530457,-416024,404.9148864746094,-726.0148,1114.4563,83.1
-1530541,-416079,404.9148864746094,-714.0115,1125.1205,83.2
-1530628,-416129,412.365478515625,-714.0115,1125.1205,83.3
-1530715,-416177,412.365478515625,-714.0115,1125.1205,83.4
-1530803,-416226,413.9551696777344,-714.0115,1125.1205,83.5
-1530889,-416277,413.9551696777344,-714.0115,1125.1205,83.6
-1530975,-416327,413.9551696777344,-714.0115,1125.1205,83.7
-1531062,-416376,415.3146057128906,-715.2366,1133.5723,83.8
-1531150,-416425,410.14324951171875,-715.2366,1133.5723,83.9
-1531236,-416476,408.653564453125,-715.2366,1133.5723,84.0
-1531322,-416527,408.653564453125,-722.1415,1124.2247,84.1
-1531408,-416578,405.55975341796875,-722.1415,1124.2247,84.2
-1531494,-416629,398.4029235839844,-722.1415,1124.2247,84.3
-1531580,-416679,398.4029235839844,-737.4075,1131.5635,84.4
-1531666,-416731,393.74871826171875,-737.4075,1131.5635,84.5
-1531752,-416782,393.74871826171875,-737.4075,1131.5635,84.6
-1531838,-416833,380.08489990234375,-737.4075,1131.5635,84.7
-1531924,-416884,380.08489990234375,-737.4075,1131.5635,84.8
-1532010,-416935,374.15618896484375,-753.339,1134.797,84.9
-1532096,-416986,374.15618896484375,-753.339,1134.797,85.0
-1532181,-417038,365.85943603515625,-767.0313,1127.8013,85.1
